Facility ID,Measure Name,Score,Compared to National
000127,Death rate for coronary artery bypass graft (CABG) patients,15.88,No Different
000127,Death rate for pneumonia patients,12.51,Worse
000127,Death rate for heart failure patients,11.28,No Different
000127,Death rate for heart attack patients,12.51,Better
000127,Death rate for stroke patients,12.58,No Different
000128,Death rate for heart attack patients,17.09,No Different
000128,Death rate for coronary artery bypass graft (CABG) patients,17.11,No Different
000128,Death rate for COPD patients,15.03,No Different
000128,Death rate for stroke patients,21.48,No Different
000128,Death rate for heart failure patients,20.02,No Different
000128,Death rate for pneumonia patients,17.91,Better
000129,Death rate for heart failure patients,13.69,No Different
000129,Death rate for heart attack patients,7.7,Worse
000129,Death rate for pneumonia patients,12.2,No Different
000129,Death rate for stroke patients,10.39,No Different
000129,Death rate for coronary artery bypass graft (CABG) patients,15.76,Better
000130,Death rate for heart failure patients,18.81,No Different
000130,Death rate for pneumonia patients,19.35,No Different
000130,Death rate for coronary artery bypass graft (CABG) patients,19.87,No Different
000130,Death rate for heart attack patients,16.34,Better
000131,Death rate for stroke patients,20.5,No Different
000131,Death rate for pneumonia patients,16.24,No Different
000131,Death rate for COPD patients,21.02,No Different
000131,Death rate for coronary artery bypass graft (CABG) patients,18.87,No Different
000131,Death rate for heart failure patients,16.05,No Different
000132,Death rate for pneumonia patients,9.76,No Different
000132,Death rate for heart failure patients,14.28,Better
000132,Death rate for stroke patients,13.03,Better
000133,Death rate for stroke patients,16.8,No Different
000133,Death rate for heart failure patients,20.38,Better
000133,Death rate for COPD patients,17.84,No Different
000133,Death rate for coronary artery bypass graft (CABG) patients,18.25,Worse
000133,Death rate for heart attack patients,21.26,No Different
000133,Death rate for pneumonia patients,18.89,No Different
000134,Death rate for stroke patients,14.96,Worse
000134,Death rate for coronary artery bypass graft (CABG) patients,15.78,No Different
000134,Death rate for heart failure patients,10.69,No Different
000134,Death rate for heart attack patients,14.63,No Different
000135,Death rate for COPD patients,5.19,No Different
000135,Death rate for heart attack patients,5.63,Worse
000135,Death rate for pneumonia patients,4.89,Better
000135,Death rate for heart failure patients,5.45,Worse
000135,Death rate for coronary artery bypass graft (CABG) patients,8.75,Better
000135,Death rate for stroke patients,7.78,No Different
000136,Death rate for COPD patients,13.15,No Different
000136,Death rate for coronary artery bypass graft (CABG) patients,16.35,No Different
000136,Death rate for heart failure patients,14.17,No Different
000136,Death rate for pneumonia patients,14.75,No Different
000136,Death rate for heart attack patients,18.26,No Different
000136,Death rate for stroke patients,16.55,No Different
000137,Death rate for heart failure patients,16.01,No Different
000137,Death rate for stroke patients,13.8,No Different
000137,Death rate for COPD patients,17.36,No Different
000137,Death rate for coronary artery bypass graft (CABG) patients,18.36,Better
000138,Death rate for heart attack patients,10.72,No Different
000138,Death rate for pneumonia patients,15.63,Worse
000138,Death rate for COPD patients,15.2,No Different
000138,Death rate for stroke patients,11.89,No Different
000138,Death rate for heart failure patients,13.94,No Different
000139,Death rate for pneumonia patients,14,Worse
000139,Death rate for COPD patients,15.2,No Different
000139,Death rate for stroke patients,15.09,Worse
000139,Death rate for coronary artery bypass graft (CABG) patients,14.46,Better
000139,Death rate for heart failure patients,11.38,Better
000140,Death rate for pneumonia patients,10.57,No Different
000140,Death rate for coronary artery bypass graft (CABG) patients,13.84,No Different
000140,Death rate for stroke patients,6.36,No Different
000140,Death rate for heart failure patients,10.68,No Different
000140,Death rate for heart attack patients,7.2,No Different
000141,Death rate for pneumonia patients,17.89,No Different
000141,Death rate for heart failure patients,19.61,No Different
000141,Death rate for stroke patients,20.6,Better
000142,Death rate for coronary artery bypass graft (CABG) patients,14.72,Worse
000142,Death rate for heart failure patients,16.5,Better
000142,Death rate for COPD patients,17.94,No Different
000142,Death rate for pneumonia patients,14.36,Better
000142,Death rate for stroke patients,16.46,No Different
000142,Death rate for heart attack patients,11.47,No Different
000143,Death rate for pneumonia patients,15.57,No Different
000143,Death rate for heart failure patients,15.31,No Different
000143,Death rate for stroke patients,13.22,No Different
000143,Death rate for COPD patients,15.75,No Different
000143,Death rate for coronary artery bypass graft (CABG) patients,17.11,No Different
000144,Death rate for heart failure patients,23.46,No Different
000144,Death rate for pneumonia patients,18.36,No Different
000144,Death rate for heart attack patients,17.27,Worse
000144,Death rate for COPD patients,20.57,Worse
000144,Death rate for coronary artery bypass graft (CABG) patients,22.34,No Different
000145,Death rate for COPD patients,21.21,No Different
000145,Death rate for stroke patients,20.37,Better
000145,Death rate for heart attack patients,18.76,Better
000146,Death rate for COPD patients,18.18,Better
000146,Death rate for heart failure patients,18.38,No Different
000146,Death rate for stroke patients,21.01,No Different
000147,Death rate for heart attack patients,17.49,Better
000147,Death rate for heart failure patients,13.72,No Different
000147,Death rate for stroke patients,13.47,No Different
000147,Death rate for COPD patients,15.89,No Different
000148,Death rate for heart failure patients,16.16,No Different
000148,Death rate for pneumonia patients,13.61,No Different
000148,Death rate for COPD patients,12.67,No Different
000148,Death rate for stroke patients,15.33,No Different
000148,Death rate for heart attack patients,14.28,No Different
000149,Death rate for COPD patients,18.93,No Different
000149,Death rate for coronary artery bypass graft (CABG) patients,19.62,No Different
000149,Death rate for stroke patients,16.95,No Different
000149,Death rate for heart attack patients,20.15,No Different
000149,Death rate for pneumonia patients,17.25,Better
000149,Death rate for heart failure patients,21.58,No Different
000150,Death rate for stroke patients,14.11,Worse
000150,Death rate for COPD patients,18.48,Better
000150,Death rate for heart failure patients,18.44,No Different
000150,Death rate for pneumonia patients,16.32,Better
000151,Death rate for stroke patients,17.11,No Different
000151,Death rate for pneumonia patients,13.28,Better
000151,Death rate for coronary artery bypass graft (CABG) patients,11.54,No Different
000151,Death rate for heart failure patients,15.28,No Different
000152,Death rate for heart attack patients,15.66,No Different
000152,Death rate for pneumonia patients,16.61,No Different
000152,Death rate for stroke patients,14.86,Better
000152,Death rate for coronary artery bypass graft (CABG) patients,17.7,No Different
000153,Death rate for COPD patients,18.53,No Different
000153,Death rate for stroke patients,19.2,No Different
000153,Death rate for heart failure patients,17.67,Better
000154,Death rate for heart attack patients,19.47,No Different
000154,Death rate for stroke patients,17.08,No Different
000154,Death rate for heart failure patients,14.86,Better
000154,Death rate for COPD patients,17.07,No Different
000154,Death rate for pneumonia patients,18.37,Better
000154,Death rate for coronary artery bypass graft (CABG) patients,19.54,No Different
000155,Death rate for coronary artery bypass graft (CABG) patients,8.39,Better
000155,Death rate for pneumonia patients,7.83,No Different
000155,Death rate for heart failure patients,13.95,No Different
000155,Death rate for heart attack patients,11.29,No Different
000155,Death rate for stroke patients,12.32,No Different
000156,Death rate for stroke patients,18.63,No Different
000156,Death rate for coronary artery bypass graft (CABG) patients,15.37,Better
000156,Death rate for heart attack patients,14.49,No Different
000156,Death rate for heart failure patients,13.86,Worse
000156,Death rate for pneumonia patients,14.21,Better
000157,Death rate for heart attack patients,11.01,No Different
000157,Death rate for pneumonia patients,10.48,Better
000157,Death rate for COPD patients,11.41,Worse
000157,Death rate for coronary artery bypass graft (CABG) patients,11.44,No Different
000157,Death rate for stroke patients,5.99,No Different
000158,Death rate for pneumonia patients,12.76,No Different
000158,Death rate for heart failure patients,16.84,Better
000158,Death rate for heart attack patients,14.47,No Different
000158,Death rate for coronary artery bypass graft (CABG) patients,9.14,No Different
000158,Death rate for COPD patients,16.13,No Different
000158,Death rate for stroke patients,15.86,No Different
000159,Death rate for COPD patients,18.09,No Different
000159,Death rate for coronary artery bypass graft (CABG) patients,15.5,Better
000159,Death rate for heart failure patients,15.42,No Different
000159,Death rate for pneumonia patients,20.9,No Different
000160,Death rate for pneumonia patients,10.04,No Different
000160,Death rate for coronary artery bypass graft (CABG) patients,10.69,No Different
000160,Death rate for heart attack patients,9.65,No Different
000160,Death rate for COPD patients,10.83,No Different
000160,Death rate for stroke patients,14.68,No Different
000160,Death rate for heart failure patients,10.97,No Different
000161,Death rate for pneumonia patients,13.5,No Different
000161,Death rate for coronary artery bypass graft (CABG) patients,11.91,Worse
000161,Death rate for heart attack patients,12.38,No Different
000161,Death rate for heart failure patients,14.67,No Different
000161,Death rate for stroke patients,12.37,No Different
000161,Death rate for COPD patients,13.44,No Different
000162,Death rate for coronary artery bypass graft (CABG) patients,10.27,No Different
000162,Death rate for stroke patients,13.36,No Different
000162,Death rate for pneumonia patients,10.07,Better
000162,Death rate for heart failure patients,11.61,No Different
000163,Death rate for heart attack patients,17.2,Worse
000163,Death rate for COPD patients,17.53,No Different
000163,Death rate for coronary artery bypass graft (CABG) patients,13.03,No Different
000163,Death rate for stroke patients,17.59,No Different
000164,Death rate for coronary artery bypass graft (CABG) patients,12.12,Worse
000164,Death rate for stroke patients,15.27,No Different
000164,Death rate for heart attack patients,10.09,No Different
000164,Death rate for COPD patients,10.18,Worse
000164,Death rate for heart failure patients,11.05,Better
000165,Death rate for stroke patients,14.55,No Different
000165,Death rate for heart failure patients,16.95,No Different
000165,Death rate for coronary artery bypass graft (CABG) patients,18.44,No Different
000165,Death rate for pneumonia patients,14.78,No Different
000165,Death rate for COPD patients,16.93,No Different
000165,Death rate for heart attack patients,15.47,No Different
000166,Death rate for heart failure patients,9.1,No Different
000166,Death rate for COPD patients,12.59,Worse
000166,Death rate for stroke patients,11.58,No Different
000166,Death rate for coronary artery bypass graft (CABG) patients,8.61,No Different
000166,Death rate for pneumonia patients,11.87,No Different
000166,Death rate for heart attack patients,11.2,Better
000167,Death rate for stroke patients,18.36,No Different
000167,Death rate for heart failure patients,16.67,Better
000167,Death rate for pneumonia patients,15.78,Better
000167,Death rate for COPD patients,15.03,No Different
000168,Death rate for pneumonia patients,13.78,No Different
000168,Death rate for heart attack patients,9.95,No Different
000168,Death rate for COPD patients,10.84,No Different
000168,Death rate for coronary artery bypass graft (CABG) patients,7.83,Better
000169,Death rate for coronary artery bypass graft (CABG) patients,17.07,No Different
000169,Death rate for COPD patients,19.72,No Different
000169,Death rate for heart attack patients,18.26,Better
000169,Death rate for heart failure patients,16.88,No Different
000169,Death rate for pneumonia patients,18.35,Better
000169,Death rate for stroke patients,20.56,No Different
000170,Death rate for heart failure patients,8.98,No Different
000170,Death rate for heart attack patients,14.68,No Different
000170,Death rate for COPD patients,11.3,Better
000170,Death rate for pneumonia patients,15.67,No Different
000170,Death rate for coronary artery bypass graft (CABG) patients,11.8,Better
000171,Death rate for COPD patients,20.93,No Different
000171,Death rate for heart attack patients,16.83,No Different
000171,Death rate for stroke patients,20.03,No Different
000171,Death rate for pneumonia patients,20.47,No Different
000171,Death rate for heart failure patients,17.54,Better
000171,Death rate for coronary artery bypass graft (CABG) patients,19.26,No Different
000172,Death rate for heart attack patients,23.67,Better
000172,Death rate for pneumonia patients,18.44,No Different
000172,Death rate for coronary artery bypass graft (CABG) patients,23.06,No Different
000172,Death rate for heart failure patients,22.25,Better
000172,Death rate for stroke patients,24.07,Better
000172,Death rate for COPD patients,23.39,No Different
000173,Death rate for heart failure patients,15.29,No Different
000173,Death rate for pneumonia patients,20.27,No Different
000173,Death rate for coronary artery bypass graft (CABG) patients,20.35,No Different
000174,Death rate for coronary artery bypass graft (CABG) patients,10.69,Better
000174,Death rate for pneumonia patients,8.03,No Different
000174,Death rate for heart failure patients,11.24,No Different
000175,Death rate for coronary artery bypass graft (CABG) patients,13.93,No Different
000175,Death rate for heart failure patients,11.98,No Different
000175,Death rate for pneumonia patients,14.27,No Different
000175,Death rate for heart attack patients,13.51,No Different
000176,Death rate for heart failure patients,16.27,Better
000176,Death rate for stroke patients,15.9,Worse
000176,Death rate for coronary artery bypass graft (CABG) patients,14.73,No Different
000176,Death rate for heart attack patients,17.88,No Different
000176,Death rate for pneumonia patients,15.75,No Different
000176,Death rate for COPD patients,15.44,No Different
000177,Death rate for pneumonia patients,19.04,No Different
000177,Death rate for heart attack patients,20.55,No Different
000177,Death rate for COPD patients,13.77,No Different
000177,Death rate for stroke patients,22.32,No Different
000177,Death rate for coronary artery bypass graft (CABG) patients,19.86,Better
000178,Death rate for COPD patients,19.05,No Different
000178,Death rate for coronary artery bypass graft (CABG) patients,19,No Different
000178,Death rate for stroke patients,21.31,Better
000179,Death rate for heart failure patients,12.76,No Different
000179,Death rate for COPD patients,18.35,Worse
000179,Death rate for stroke patients,19.01,Better
000179,Death rate for heart attack patients,17.08,No Different
000180,Death rate for heart failure patients,14.91,No Different
000180,Death rate for COPD patients,18.33,No Different
000180,Death rate for pneumonia patients,18.39,Better
000180,Death rate for heart attack patients,16.47,No Different
000181,Death rate for heart failure patients,13.99,Worse
000181,Death rate for coronary artery bypass graft (CABG) patients,15.42,Worse
000181,Death rate for pneumonia patients,15.69,No Different
000181,Death rate for COPD patients,16.18,Better
000181,Death rate for stroke patients,16.1,No Different
000181,Death rate for heart attack patients,17.32,No Different
000182,Death rate for stroke patients,3,No Different
000182,Death rate for pneumonia patients,5.97,No Different
000182,Death rate for coronary artery bypass graft (CABG) patients,7.14,No Different
000182,Death rate for heart failure patients,9.11,Better
000182,Death rate for heart attack patients,5.65,No Different
000183,Death rate for stroke patients,18.05,No Different
000183,Death rate for heart failure patients,17.06,No Different
000183,Death rate for coronary artery bypass graft (CABG) patients,19.69,No Different
000183,Death rate for pneumonia patients,15.11,Worse
000183,Death rate for COPD patients,15.62,No Different
000183,Death rate for heart attack patients,17.24,No Different
000184,Death rate for COPD patients,8.29,No Different
000184,Death rate for coronary artery bypass graft (CABG) patients,11.38,No Different
000184,Death rate for heart failure patients,6.86,Worse
000184,Death rate for pneumonia patients,11.38,Better
000184,Death rate for heart attack patients,8.18,No Different
000184,Death rate for stroke patients,3.98,No Different
000185,Death rate for COPD patients,7.64,No Different
000185,Death rate for heart attack patients,9,No Different
000185,Death rate for stroke patients,10.25,No Different
000186,Death rate for heart attack patients,16.68,No Different
000186,Death rate for COPD patients,15.33,Better
000186,Death rate for coronary artery bypass graft (CABG) patients,18.02,No Different
000187,Death rate for coronary artery bypass graft (CABG) patients,11.83,Better
000187,Death rate for heart failure patients,12.08,No Different
000187,Death rate for pneumonia patients,8.2,No Different
000188,Death rate for heart failure patients,14.71,Worse
000188,Death rate for pneumonia patients,16.09,No Different
000188,Death rate for stroke patients,19.16,No Different
000188,Death rate for coronary artery bypass graft (CABG) patients,19.29,No Different
000188,Death rate for heart attack patients,13.81,No Different
000189,Death rate for pneumonia patients,18.62,Worse
000189,Death rate for stroke patients,17.22,No Different
000189,Death rate for heart attack patients,19.39,Better
000189,Death rate for coronary artery bypass graft (CABG) patients,20.73,Worse
000190,Death rate for coronary artery bypass graft (CABG) patients,10.44,No Different
000190,Death rate for COPD patients,15.99,No Different
000190,Death rate for heart failure patients,14.06,No Different
000190,Death rate for heart attack patients,10.96,No Different
000191,Death rate for stroke patients,25.71,No Different
000191,Death rate for COPD patients,24.6,No Different
000191,Death rate for heart attack patients,21.73,Better
000191,Death rate for pneumonia patients,21.57,No Different
000192,Death rate for heart failure patients,13.7,Better
000192,Death rate for stroke patients,16.43,Better
000192,Death rate for coronary artery bypass graft (CABG) patients,11.78,No Different
000192,Death rate for COPD patients,18.1,No Different
000192,Death rate for pneumonia patients,17.59,No Different
000193,Death rate for stroke patients,16.73,Worse
000193,Death rate for coronary artery bypass graft (CABG) patients,16.61,Better
000193,Death rate for pneumonia patients,14.99,Better
000194,Death rate for pneumonia patients,17.07,No Different
000194,Death rate for coronary artery bypass graft (CABG) patients,11.89,Better
000194,Death rate for stroke patients,16.91,Better
000194,Death rate for COPD patients,16.33,No Different
000194,Death rate for heart attack patients,13.87,Worse
000194,Death rate for heart failure patients,14.95,Better
000195,Death rate for COPD patients,17.94,No Different
000195,Death rate for heart attack patients,14.43,No Different
000195,Death rate for heart failure patients,14.76,No Different
000195,Death rate for stroke patients,15.28,Better
000195,Death rate for pneumonia patients,14.1,No Different
000195,Death rate for coronary artery bypass graft (CABG) patients,11.74,No Different
000196,Death rate for heart attack patients,21.03,No Different
000196,Death rate for heart failure patients,22.39,No Different
000196,Death rate for stroke patients,21.06,Better
000196,Death rate for pneumonia patients,21.68,No Different
000196,Death rate for COPD patients,22.62,Worse
000196,Death rate for coronary artery bypass graft (CABG) patients,21.05,Better
000197,Death rate for heart failure patients,14.73,No Different
000197,Death rate for coronary artery bypass graft (CABG) patients,17.34,Better
000197,Death rate for stroke patients,17.77,No Different
000197,Death rate for heart attack patients,14.88,No Different
000197,Death rate for COPD patients,16.87,No Different
000198,Death rate for coronary artery bypass graft (CABG) patients,16.29,No Different
000198,Death rate for pneumonia patients,17.57,No Different
000198,Death rate for COPD patients,17.23,No Different
000199,Death rate for pneumonia patients,12.97,No Different
000199,Death rate for coronary artery bypass graft (CABG) patients,10.77,No Different
000199,Death rate for COPD patients,15.65,No Different
000199,Death rate for heart attack patients,8.34,Better
000199,Death rate for stroke patients,12.27,Better
000199,Death rate for heart failure patients,10.61,Better
000200,Death rate for heart attack patients,11.51,No Different
000200,Death rate for pneumonia patients,15.04,No Different
000200,Death rate for stroke patients,17.06,No Different
000201,Death rate for coronary artery bypass graft (CABG) patients,15.88,No Different
000201,Death rate for pneumonia patients,13.84,No Different
000201,Death rate for heart attack patients,15.23,No Different
000201,Death rate for COPD patients,20.56,No Different
000201,Death rate for stroke patients,16.37,No Different
000202,Death rate for pneumonia patients,9.05,Better
000202,Death rate for stroke patients,7.25,No Different
000202,Death rate for coronary artery bypass graft (CABG) patients,8.6,No Different
000202,Death rate for heart failure patients,12.28,No Different
000203,Death rate for COPD patients,20.61,No Different
000203,Death rate for stroke patients,20.33,No Different
000203,Death rate for heart failure patients,14.51,No Different
000203,Death rate for coronary artery bypass graft (CABG) patients,18,No Different
000203,Death rate for heart attack patients,18.5,No Different
000203,Death rate for pneumonia patients,14.02,No Different
000204,Death rate for COPD patients,17.96,No Different
000204,Death rate for stroke patients,16.93,No Different
000204,Death rate for heart attack patients,19.66,Better
000205,Death rate for pneumonia patients,13.5,Better
000205,Death rate for COPD patients,12.99,No Different
000205,Death rate for stroke patients,16.5,No Different
000205,Death rate for heart failure patients,13.07,No Different
000205,Death rate for heart attack patients,11.73,No Different
000206,Death rate for coronary artery bypass graft (CABG) patients,6.94,No Different
000206,Death rate for pneumonia patients,13.61,Better
000206,Death rate for COPD patients,16.57,Worse
000206,Death rate for heart attack patients,12.04,Better
000206,Death rate for heart failure patients,10.09,No Different
000207,Death rate for coronary artery bypass graft (CABG) patients,7.53,No Different
000207,Death rate for COPD patients,8.3,Worse
000207,Death rate for heart attack patients,9.56,No Different
000208,Death rate for pneumonia patients,13.65,No Different
000208,Death rate for heart attack patients,14.33,No Different
000208,Death rate for stroke patients,12.69,No Different
000209,Death rate for heart failure patients,8.38,No Different
000209,Death rate for COPD patients,13.98,Better
000209,Death rate for stroke patients,10.34,No Different
000210,Death rate for pneumonia patients,19.04,No Different
000210,Death rate for heart failure patients,15.98,No Different
000210,Death rate for stroke patients,17.87,No Different
000210,Death rate for coronary artery bypass graft (CABG) patients,16.24,Better
000210,Death rate for COPD patients,15.35,No Different
000210,Death rate for heart attack patients,14.47,No Different
000211,Death rate for coronary artery bypass graft (CABG) patients,15.26,Better
000211,Death rate for heart failure patients,18.4,Better
000211,Death rate for heart attack patients,12.86,No Different
000211,Death rate for stroke patients,16.55,No Different
000212,Death rate for heart attack patients,22.83,Worse
000212,Death rate for COPD patients,17.36,Better
000212,Death rate for pneumonia patients,18.28,No Different
000212,Death rate for coronary artery bypass graft (CABG) patients,21.46,No Different
000213,Death rate for heart attack patients,12.12,Better
000213,Death rate for heart failure patients,12.35,Better
000213,Death rate for pneumonia patients,10.95,Better
000214,Death rate for COPD patients,15.68,No Different
000214,Death rate for stroke patients,10.72,Worse
000214,Death rate for coronary artery bypass graft (CABG) patients,12.83,No Different
000215,Death rate for heart failure patients,17.36,No Different
000215,Death rate for pneumonia patients,11.57,No Different
000215,Death rate for heart attack patients,14.16,No Different
000216,Death rate for coronary artery bypass graft (CABG) patients,20.54,No Different
000216,Death rate for pneumonia patients,16.77,Worse
000216,Death rate for heart failure patients,15.9,Worse
000217,Death rate for COPD patients,16.62,No Different
000217,Death rate for pneumonia patients,15.37,No Different
000217,Death rate for heart attack patients,20.4,No Different
000217,Death rate for coronary artery bypass graft (CABG) patients,14.65,No Different
000217,Death rate for heart failure patients,18.23,No Different
000217,Death rate for stroke patients,11.85,No Different
000218,Death rate for stroke patients,10.92,No Different
000218,Death rate for coronary artery bypass graft (CABG) patients,12.97,No Different
000218,Death rate for heart attack patients,11.98,No Different
000218,Death rate for pneumonia patients,13.08,No Different
000218,Death rate for COPD patients,8.3,Better
000219,Death rate for heart failure patients,11.24,No Different
000219,Death rate for heart attack patients,13.78,No Different
000219,Death rate for pneumonia patients,13.08,No Different
000219,Death rate for stroke patients,14.54,No Different
000220,Death rate for pneumonia patients,12.69,No Different
000220,Death rate for COPD patients,12.14,No Different
000220,Death rate for stroke patients,9.63,No Different
000220,Death rate for heart attack patients,11.76,Better
000221,Death rate for stroke patients,15.99,No Different
000221,Death rate for coronary artery bypass graft (CABG) patients,13.75,No Different
000221,Death rate for heart failure patients,16.19,No Different
000221,Death rate for COPD patients,19.12,No Different
000222,Death rate for heart attack patients,12.68,Better
000222,Death rate for heart failure patients,16.63,No Different
000222,Death rate for coronary artery bypass graft (CABG) patients,15.78,No Different
000222,Death rate for stroke patients,15.04,No Different
000223,Death rate for heart failure patients,12.58,Worse
000223,Death rate for coronary artery bypass graft (CABG) patients,16.89,No Different
000223,Death rate for stroke patients,17.45,No Different
000223,Death rate for heart attack patients,17.24,No Different
000223,Death rate for pneumonia patients,15.56,No Different
000223,Death rate for COPD patients,15.55,No Different
000224,Death rate for heart attack patients,15.19,Better
000224,Death rate for COPD patients,12.95,Worse
000224,Death rate for stroke patients,16.13,No Different
000225,Death rate for stroke patients,19.07,No Different
000225,Death rate for coronary artery bypass graft (CABG) patients,13.54,Worse
000225,Death rate for heart attack patients,14.48,Worse
000225,Death rate for COPD patients,16.45,Better
000225,Death rate for heart failure patients,14.16,No Different
000226,Death rate for coronary artery bypass graft (CABG) patients,7.83,No Different
000226,Death rate for heart failure patients,7.17,No Different
000226,Death rate for pneumonia patients,9.27,No Different
000226,Death rate for COPD patients,8.65,Better
000226,Death rate for stroke patients,13.18,Worse
000227,Death rate for coronary artery bypass graft (CABG) patients,19.99,Better
000227,Death rate for heart attack patients,16.53,No Different
000227,Death rate for stroke patients,11.11,Better
000227,Death rate for pneumonia patients,18.31,No Different
000227,Death rate for COPD patients,18.8,Worse
000228,Death rate for heart failure patients,24.76,Better
000228,Death rate for pneumonia patients,21.58,No Different
000228,Death rate for stroke patients,19.9,No Different
000228,Death rate for heart attack patients,20.47,No Different
000228,Death rate for coronary artery bypass graft (CABG) patients,24.24,No Different
000228,Death rate for COPD patients,19.84,No Different
000229,Death rate for heart failure patients,18.21,Better
000229,Death rate for pneumonia patients,17.8,No Different
000229,Death rate for coronary artery bypass graft (CABG) patients,20.51,No Different
000229,Death rate for COPD patients,17.93,Better
000229,Death rate for stroke patients,15.64,Better
000229,Death rate for heart attack patients,21.28,No Different
000230,Death rate for COPD patients,19.4,Better
000230,Death rate for pneumonia patients,18.7,Worse
000230,Death rate for heart failure patients,21.97,No Different
000230,Death rate for coronary artery bypass graft (CABG) patients,21.11,No Different
000231,Death rate for stroke patients,7.15,No Different
000231,Death rate for heart failure patients,13.09,No Different
000231,Death rate for COPD patients,9.39,No Different
000231,Death rate for pneumonia patients,16.77,No Different
000231,Death rate for coronary artery bypass graft (CABG) patients,7.51,No Different
000232,Death rate for heart attack patients,13.23,Better
000232,Death rate for heart failure patients,13.13,No Different
000232,Death rate for COPD patients,12.61,No Different
000232,Death rate for stroke patients,11.16,No Different
000233,Death rate for stroke patients,10.38,No Different
000233,Death rate for pneumonia patients,11.96,No Different
000233,Death rate for COPD patients,11.86,No Different
000234,Death rate for pneumonia patients,14.59,No Different
000234,Death rate for stroke patients,16.36,No Different
000234,Death rate for COPD patients,14.95,No Different
000234,Death rate for heart failure patients,14.22,Better
000234,Death rate for coronary artery bypass graft (CABG) patients,9.3,No Different
000234,Death rate for heart attack patients,13.42,Better
000235,Death rate for pneumonia patients,11.67,No Different
000235,Death rate for coronary artery bypass graft (CABG) patients,13.83,Worse
000235,Death rate for heart attack patients,13.31,Better
000235,Death rate for COPD patients,11.58,No Different
000235,Death rate for stroke patients,13.18,No Different
000235,Death rate for heart failure patients,14.96,No Different
000236,Death rate for heart attack patients,10.14,Worse
000236,Death rate for pneumonia patients,8,Worse
000236,Death rate for coronary artery bypass graft (CABG) patients,6.9,No Different
000236,Death rate for stroke patients,8.77,No Different
000236,Death rate for heart failure patients,8.98,Better
000236,Death rate for COPD patients,11.84,No Different
000237,Death rate for COPD patients,19.94,Better
000237,Death rate for heart failure patients,19.42,No Different
000237,Death rate for pneumonia patients,20.83,No Different
000237,Death rate for coronary artery bypass graft (CABG) patients,19.67,Worse
000238,Death rate for pneumonia patients,11.97,No Different
000238,Death rate for coronary artery bypass graft (CABG) patients,12.59,No Different
000238,Death rate for stroke patients,11.95,No Different
000238,Death rate for heart attack patients,16.93,No Different
000238,Death rate for COPD patients,14.06,No Different
000239,Death rate for heart failure patients,18.83,Better
000239,Death rate for stroke patients,16.09,No Different
000239,Death rate for pneumonia patients,14.16,No Different
000239,Death rate for heart attack patients,17.36,Worse
000239,Death rate for coronary artery bypass graft (CABG) patients,16.66,No Different
000240,Death rate for coronary artery bypass graft (CABG) patients,19.03,No Different
000240,Death rate for heart failure patients,18.77,No Different
000240,Death rate for COPD patients,21.73,No Different
000240,Death rate for heart attack patients,20.43,No Different
000240,Death rate for pneumonia patients,15.02,Better
000241,Death rate for stroke patients,18.74,No Different
000241,Death rate for COPD patients,16.35,No Different
000241,Death rate for heart attack patients,16.93,No Different
000241,Death rate for coronary artery bypass graft (CABG) patients,12.52,No Different
000242,Death rate for coronary artery bypass graft (CABG) patients,10.4,No Different
000242,Death rate for COPD patients,6.25,No Different
000242,Death rate for stroke patients,10.55,Better
000242,Death rate for heart failure patients,9.74,No Different
000243,Death rate for COPD patients,17.94,No Different
000243,Death rate for heart failure patients,16.9,No Different
000243,Death rate for coronary artery bypass graft (CABG) patients,18.08,No Different
000243,Death rate for pneumonia patients,17.68,No Different
000244,Death rate for heart attack patients,9.24,No Different
000244,Death rate for heart failure patients,13.42,No Different
000244,Death rate for stroke patients,15.18,No Different
000244,Death rate for coronary artery bypass graft (CABG) patients,8.37,No Different
000244,Death rate for pneumonia patients,7.93,No Different
000244,Death rate for COPD patients,12.91,No Different
000245,Death rate for stroke patients,12.45,No Different
000245,Death rate for coronary artery bypass graft (CABG) patients,15.03,Better
000245,Death rate for COPD patients,12.04,No Different
000245,Death rate for pneumonia patients,10.64,Better
000245,Death rate for heart failure patients,14.04,Better
000245,Death rate for heart attack patients,11.43,No Different
000246,Death rate for COPD patients,11.86,No Different
000246,Death rate for coronary artery bypass graft (CABG) patients,13.65,Worse
000246,Death rate for heart attack patients,13.07,No Different
000246,Death rate for stroke patients,14.74,Worse
000247,Death rate for heart failure patients,11.99,Worse
000247,Death rate for heart attack patients,11.91,No Different
000247,Death rate for stroke patients,13.26,Worse
000247,Death rate for coronary artery bypass graft (CABG) patients,14.7,No Different
000247,Death rate for pneumonia patients,11.32,No Different
000247,Death rate for COPD patients,7.79,Better
000248,Death rate for stroke patients,14.15,No Different
000248,Death rate for heart failure patients,17.75,Better
000248,Death rate for coronary artery bypass graft (CABG) patients,14.63,Worse
000248,Death rate for heart attack patients,8.62,Worse
000249,Death rate for heart failure patients,17.6,Better
000249,Death rate for stroke patients,17.42,Worse
000249,Death rate for pneumonia patients,17.02,No Different
000249,Death rate for heart attack patients,15.14,No Different
000249,Death rate for COPD patients,17.76,No Different
000250,Death rate for coronary artery bypass graft (CABG) patients,12.71,Better
000250,Death rate for heart attack patients,15.73,Better
